Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
262,rJZkhPxEbvpyuM1tPV2YfkSgSmFPwP4Af6,Coinbase (Cold 414),16712643,,0.02,16712643
263,rHCwZG3cNaKSr3aANX36m4McU3pLAj91Jr,Coinbase (Cold 197),16698217,,0.02,16698217
264,rLex7Hn4VFotWPCzE1xXnPtx1GfqTzLnJi,Coinbase (Cold 394),16698217,,0.02,16698217
265,r9gGyhLJNhWRUPEXbcGXR7HowrAgQL4i4B,Coinbase (Cold 155),16698217,,0.02,16698217
266,rEe4cm8ZvQSMS4h4Jwuj3RtCVwqATwZ1sK,Coinbase (Cold 396),16684309,,0.02,16684309
267,ram3dNqeea6s9HpyH8ANoFMSTW78Gk3gBv,Coinbase (Cold 146),16676909,,0.02,16676909
268,rGthywLPxJPsmCZaWuA7K6xZ5EYJLjoq7e,Coinbase (Cold 345),16675509,,0.02,16675509
269,rKt48W1Eg5M6DWD1CkDDYioA7Civ8zEjiy,Coinbase (Cold 324),16673472,,0.02,16673472
270,rEEKHC9pyscnFz5hqMEe8dMQY5j1ymLC3Y,Coinbase (Cold 259),16673472,,0.02,16673472
271,rnkzrdCPPHhHTEu5XMfmLw2Z5wq9ZNJxFM,Coinbase (Cold 333),16666938,,0.02,16666938
272,rNdTXdz2fABUprp4LrvknEiqYXkvpzN4kx,Coinbase (Cold 248),16646550,,0.02,16646550
273,rMgdeXXHKpnFi9FUZQgZRc73gDFjVK8PMN,Coinbase (Cold 290),16621650,,0.02,16621650
274,rs4qVgzVsYTeTv9Fh5URf6CDeNn22AxXax,Coinbase (Cold 43),16616212,,0.02,16616212
275,rUFDke2TLvmLQaAH6LZYmURAfQ1SCQDSLt,Coinbase (Cold 135),16594930,,0.02,16594930
276,rJUkHKXn7fonFnYs5aP1igXZ3ArY1xzKB1,Coinbase (Cold 321),16594930,,0.02,16594930
277,rL2kYqQW7BThQrEVzf1SgohWnXV7adWfqf,Coinbase (Cold 298),16591079,,0.02,16591079
278,rHvCuXyoLzurq45ZNy91kzDmGJLqjf42Z8,Coinbase (Cold 74),16591079,,0.02,16591079
279,r4VDPsS5yatqpkdBoJxNWh3TWWXTnmR62r,Coinbase (Cold 31),16590601,,0.02,16590601
280,rQrYaxwU6vFvA37maEVcs1hLGgxFDxaKZn,Coinbase (Cold 395),16584565,,0.02,16584565
281,raon8BEsrawPug1yEs8ChX4ccEC4bhbEbw,Coinbase (Cold 136),16578291,,0.02,16578291
282,rfJL7vFfPsXLhjTctNJJf443tASrrs1Nap,Coinbase (Cold 409),16573113,,0.02,16573113
283,rNqCrZDNfW3apqmrk94AuAdy35eW5jB2pP,Coinbase (Cold 181),16573113,,0.02,16573113
284,rME6BCc8wFqLFtD6yGDMChPEpChN59VCym,Coinbase (Cold 300),16568045,,0.02,16568045
285,rNx5iPejwegrf6CXgWNsZMGXgj4C2e2QGo,Coinbase (Cold 187),16560342,,0.02,16560342
286,r4pUXa53aRzH11u2ZrPLk1tuM5mFayXwZM,Coinbase (Cold 403),16527121,,0.02,16527121
287,rKrur5amu1cx5ZMdfZ7QdwTLyQta7dXzWW,Coinbase (Cold 141),16508790,,0.02,16508790
288,rGBmAa4XRfpfyzDTN8eyXMn3Z2pR2FHRFN,,16507133,,0.02,16507133
289,rhDUYzz8faQi1NkAkD4UqPGhHVtMML4uY1,Coinbase (Cold 233),16483929,,0.02,16483929
290,rJT8GJhJaiugYSgZW6HuZmaGXYKudNXFbw,Coinbase (Cold 384),16483929,,0.02,16483929
291,rsXm9nBire6zqajappuFPLJuydvHDuqz8g,Coinbase (Cold 124),16483929,,0.02,16483929
292,rp8XdQLjn41ao7CNHyorP4hS8fbPbACoEw,Coinbase (Cold 247),16483929,,0.02,16483929
293,rH2JhAxcApv8tEJa62jzGZFYgf77NduFDP,Coinbase (Cold 143),16483929,,0.02,16483929
294,rhhJhWUpU7A1enRxKAmWqyV5c9Y1xrVQTm,Coinbase (Cold 157),16456676,,0.02,16456676
295,rPQmWocoQACFezEbQmmcRPSEhRxqp1Ksz9,Coinbase (Cold 302),16432326,,0.02,16432326
296,rJv9iQ6Xf4YvVxzuqwHvdQ7pnttec9SdRM,,16413158,,0.02,16413158
297,rhp3E7m7ZWZDADUXMsHJUjwfwkMchjouEK,,16413158,,0.02,16413158
298,rwJeHY3NW3PAEwD35UFE7VtzJHvpLYJaqu,,16413158,,0.02,16413158
299,rGCc2ah3xtnizjpH3gd2wQm6R837eaULa4,Coinbase (Cold 438),16396070,,0.02,16396070
300,rP1NE4wdBdUMyiZVDT4ayyUuMq7tyFUwAu,,16374938,,0.02,16374938
301,rwQVrg5kj5fVEexg1TAsMcm9YMfgMDEPa7,,16374938,,0.02,16374938
302,rGNBGWr6MGLiwn8gCwZyMXVf64BMkJSADm,,16374938,,0.02,16374938
303,rE1fP7BwHoHcvyqofyPfq5WxvHqq1SeoZm,,16374938,,0.02,16374938
304,rEvr31DrM4QB9ts5m1spTKJVpG8mLT54dF,,16327313,,0.02,16327313
305,rBwJjDBwVySGhvToXWBxkQ1kzrv6hx5umJ,,16272429,,0.02,16272429
306,rNcFduaniZxP2evwQTNwggxb7KUNvkFaYT,,16215286,,0.02,16215286
307,raNEtqFmZCqa2XUJNnNzk3RTG9HWmnL3H2,,16215286,,0.02,16215286
308,rfmMjAXq65hpAxEf1RLNQq6RgYTSVkQUW5,BITPoint (2),16067539,,0.02,16067539
309,rDNRfBB4uUqgXdkGXm4myjpihthCxH7GEf,,15905752,,0.02,15905752
310,rf5Eh386QjJoXxXMgjt57LQK6PMKhNbxjk,,15905752,,0.02,15905752
311,rDXY2NDWieyxqcfvssiAyG1NYjS3k84K5C,,15904564,,0.02,15904564
312,rnmTZLNgBDhuk4LvcLsmXLDK3vZz2m9TPm,,15901952,,0.02,15901952
313,rppYq648jhmNfj1ywW1eS5CgX4xJstzJYU,,15901952,,0.02,15901952
314,rhHaQ5E6QzKN4gHxzVAG98chyvf4wPEYXS,,15900000,,0.02,15900000
315,ra6UaanW7htg9Uye5ndT3BrK2w5gceLtCe,,15893564,,0.02,15893564
316,rpLu6j6J15apCXAuJmpYBZg7DNpdsn6PvQ,,15893564,,0.02,15893564
317,rppDYY7MUhAUYHLqEApiv26ZHBRbz6QLgN,,15893564,,0.02,15893564
318,rDxAKvPTMuikLSSbBEmBBQ9TTeukVWBCMz,,15888555,,0.02,15888555
319,rs3MBicefyNLojSoSUtTs3ENB9eYd7a9dn,,15876033,,0.02,15876033
320,rh7w4s1npHdHrmGJW6Y8oTUbYwB8J3zP2V,,15873655,,0.02,15873655
321,rD3eLhNUbJQNcaKm1zn8fzpQFeyWJs6Vzm,,15868163,,0.02,15868163
322,rLi4Y8HKPCEGWbKcqKJcQtDTDtCB7vcmAe,,15846700,,0.02,15846700
323,ra9vRirj7RAr6jHPMsBefhZEUZK6etspDv,,15846700,,0.02,15846700
324,rnHWfM4VRPx2DvnCCCMAzpL8cpotacpyG8,,15846700,,0.02,15846700
325,r3TapatJZBH4bYRksEdhCEPeBkEXtocqfR,,15837344,,0.02,15837344
326,rpvhEgBmgtjayv8JrU3Rr9X1mCCZJ8xg1N,,15819798,,0.02,15819798
327,rGiZt6AyGsUoxqprTX3PC7mWpCMuAziskL,,15819798,,0.02,15819798
328,rBpBrBhfaK8cdJtNd3qJwwknR3nv8GHEjc,,15819798,,0.02,15819798
329,rnm97EyYwJ3Pfxo7KR3b1tSkGjGqdt9xfv,,15759710,,0.02,15759710
330,r36kF1vEteVvNUgW2KF9m2x346hdjaYvBF,,15717848,,0.02,15717848
331,rfZCcK6EMCYeAX3y86X281xwgRLcH82SAw,,15706576,,0.02,15706576
332,raBWjPDjohBGc9dR6ti3DsP9Sn47jirTi3,,15583485,,0.02,15583485
333,rw9jrkr6isUQeQqRrcfii1KhBvBuWbenwL,,15279800,,0.01,15279800
334,rDj2jmPaCNuNV4QpbqnfdDzgXSUrRZiz4e,,15266629,,0.01,15266629
335,r9a5PNLuQHJsjADdBmMDfa1Y914a7qST5j,,15242338,,0.01,15242338
336,rJTg6KZLXGw5UjgYWD1Hm8mqtBbku5Uh6T,,15208915,,0.01,15208915
337,rDzukHGHcJRH5CqUBfo18p8ySGaciD2cyz,,15200000,,0.01,15200000
338,rEfRV7bwjzF9u5hewtwUiGTgbo9BBKF3SN,,15124212,,0.01,15124212
339,rMf8h9XEmECwmaJR5nbNrXSAEvRmx2y3xq,,15076747,,0.01,15076747
340,rMyu3uB5WJch6Ns9GuuCLCo7wckSNz1Ep5,,15052826,,0.01,15052826
341,rAjffUjDYYbQ7MgbnLuUGFYA5RFS4MeW1,,15019083,,0.01,15019083
342,rpdfM4KARNqE8bTZkBTgv1kCM4F3GPhu5G,,15002938,,0.01,15002938
343,rDK26ASe17eR4ZJafRzgJxeSJNwAhziAee,,15000035,,0.01,15000035
344,rKMhQik9qdyq8TDCYT92xPPRnFtuq8wvQK,,15000000,,0.01,15000000
345,r4jH81bPzsD6gWit64QimUmWzQRz3Hj392,,15000000,,0.01,15000000
346,rH5odV7DybL4Dp9Vuhs8ayN8zuQPxCofQJ,,15000000,,0.01,15000000
347,r9mvzAeDdWYbiAh2rYsSmmtQT5rmAtr7uN,,15000000,,0.01,15000000
348,rhWj9gaovwu2hZxYW7p388P8GRbuXFLQkK,Binance (14),14907547,,0.01,14907547
349,rUircZzT2LiatBRMacVN6MSKBuVKo5x4at,,14851367,,0.01,14851367
350,rJ9xBTvz6WqnzxTTXypiAerc2oHwpJUDa,,14804915,,0.01,14804915
351,rP5mfhLY5PvjGQf8rrZaSeZSY1yC3AVwUz,,14700999,,0.01,14700999
352,rJryeGmrm6jTaaKXzdod2EWE5aqhjnPdjz,,14676186,,0.01,14676186
353,rM9EyDmjxeukZGT6wfkxncqeM3ABJsro3a,eToro (5),14431366,,0.01,14431366
354,r34nz4RbK67FpyUofkVgnesqMU2WuU8HVA,,14370713,,0.01,14370713
355,rp1edBgyjbAsjXXHrhGtGUK2v6D6XhMTwc,,14342982,,0.01,14342982
356,rDqQe9U3kiawqLY21in6xsxcyjoK7jC7NT,,14094151,,0.01,14094151
357,r9bcaqWzK1DVJea5bdxSTtFNihFjVYzKWn,,13921924,,0.01,13921924
358,rsjVYcuCFxFa9RiSDpP9KHxJ5ECPQfniR5,,13594792,,0.01,13594792
359,rNfKFUUxcZPnPyCL338mzhcRT9nXaAFMDw,,13534144,,0.01,13534144
360,rN2AVDJj927YbdAvTXoDtq8uswbQvFU42t,,13499978,,0.01,13499978
361,rDbtwh9zLDt2eo1r7VejvFCddYF5UVDEqB,,13468255,,0.01,13468255
362,r4Ma7sBt86XBxCG4ZmS4zZdHmW7uJT5dx7,,13426920,,0.01,13426920
363,rUcPodpLjJpsKrJAm982t7VK6dXNXyGM3g,,13210262,80000,0.01,13290262
364,rHxsrvBven3BarPjUqA5bzz1FxxCqNazRh,,13238421,,0.01,13238421
365,rwrcBryH7udC8KLaMNwUD5kEQHz44Q8He8,,13238421,,0.01,13238421
366,rGVyYimiN8MjTc5hAXA8Z4HsJp96W6XuLY,,13238421,,0.01,13238421
367,rB9antppJmKsFCRLTbnTtR3nLifoiCxb6D,,13237063,,0.01,13237063
368,rD1DTp9UazZJwYpYu24ELg2VpwJgsh55kQ,,13237063,,0.01,13237063
369,raePppaBTk8ojXpmsh4ME3ZKktd4JJF4Ao,,13232466,,0.01,13232466
370,r489vhH6Fr5nEi7UwQVGnQ7MEw5rZ9733,,13232466,,0.01,13232466
371,rfCugzFn6ksHP9QafiFpT7Fjg1gdX2csaC,,13232466,,0.01,13232466
372,rNvJkhoZQPM3QHm39mBc7X4MWBLftbpsJQ,,13232466,,0.01,13232466
373,rJeXMqFacvvAsvPnBuzQpaaYFgEbVHTW8z,,13232466,,0.01,13232466
374,rDsFd4giH4tqh53N7R7ZjeKerpsbftcJuc,,13232365,,0.01,13232365
375,rn3HRCGrHs5YtDjZCYbqhgGPkvAc5CPYxi,,13232365,,0.01,13232365
376,r9AoCffZHcoAmnFt5kvN9gxurCzSqxwouJ,,13229481,,0.01,13229481
377,r3swHWwweaZQjfG1hFRCex1cJXVgUSpufS,,13226801,,0.01,13226801
378,r9LLUBp8bCA3dviksyytEeMZaEnK6kHqKm,,13226801,,0.01,13226801
379,r969v8Y8sy5LvnGAqzqLPNRj5r6jvCDmmj,,13210536,,0.01,13210536
380,rMM89DZHUmTnd6tUAqnzi1MSfG9h5c7ysY,,13210536,,0.01,13210536
381,rGnLY223vwan3rfwkK5fKceextVLgoBvoD,,13192527,,0.01,13192527
382,rKPdvFMF4AiBe7G7RfmsXESfAWRuKe1hHB,,13187649,,0.01,13187649
383,rwbzo4pQaKeABRjvitCKyJcuoQXUMyFoRu,,13187649,,0.01,13187649
384,rJszNovadG48Lk4fkusr1Ky9deUZ6CL4yj,,13181373,,0.01,13181373
385,rHRAu7N2Lyo1qTHz88JhHEwWPELRiCUDUZ,,13174163,,0.01,13174163
386,r9Ba8w9GJXsj8ZuecADjnhLjZhSwBbtd2h,,13146956,,0.01,13146956
387,rKTjkFUsVnuvuQnZabq3BbypLBhWCourDj,,13141577,,0.01,13141577
388,rn3gamabkeR8j7erLMoCdV7KjjggEzTT7r,,13114113,,0.01,13114113
389,r4M3jycH2x86N1UMJYF7QCRUmdySDYzRkw,,13109112,,0.01,13109112
390,rsMBnYQSrsTgyNzPvTLHbJCo9eV1ry9KMk,,13109112,,0.01,13109112
391,rUfFX7Hm3xwU9VCh6yPfCPq349U7mtmrBb,,13107947,,0.01,13107947
392,r9QAaCHYKfXbKg1ZFX3VNKJwvMgqyoRfe6,,13107947,,0.01,13107947
393,rHUMCxkzFZXf4z5XWMKUm1DbFKx3rxwD2w,,13085589,,0.01,13085589
394,rDV6HzwgWR531CkBGYrfGXejd1qXMpq5TR,,13085589,,0.01,13085589
395,rswphDiXe254zQygMNPKzR7Ts8TVTFuxk9,,13068164,,0.01,13068164
396,rLmpkoAWre176ZXwrMnrdSPjqdtASdcFc1,,13007890,,0.01,13007890
397,rKmCe5UQitrLfJu3tZPkWUW5yeYQmqthQd,,13001000,,0.01,13001000
398,rKA8iEsQqSKZg1HUaU7VZJTsaNYEza9FWa,,12998795,,0.01,12998795
399,rwkbXMJQLQhVhcjZnnHV4zu39N7WcQXQKX,,12970574,,0.01,12970574
400,rJf8WLcMCLx9UQKcKjopVUr9BcKrvnXGnS,,12948443,,0.01,12948443
401,rwyijevY8NrZMK85Yp9JfxdEqV9hZYfEzS,,12938340,,0.01,12938340
402,roc41ahU35qKjU3vrJRyfUxan8jP55KFS,,12938340,,0.01,12938340
403,r3uKxQjNaiHGVevvJMGCCjcaFoiEd8VdBq,,12928089,,0.01,12928089
404,rLv97BxswQhBFgiHaL46M3kpoSSTupJdBK,,12928089,,0.01,12928089
405,raVADDxioTcRmoK2BLK6WqnLoe3icy1H8F,,12858747,,0.01,12858747
406,rJhXL7L9tEVwC2ZnZQ9JhcskYrRt6daAyk,,12858747,,0.01,12858747
407,r9cojLq7Lvt7mYaSjVYLxFn3UZhQya3PzF,,12835972,,0.01,12835972
408,rBtttd61FExHC68vsZ8dqmS3DfjFEceA1A,Binance (9),12800460,,0.01,12800460
409,rncERsoWA4HxGWPjtjyi8SMr9PkP91LtVY,,12773648,,0.01,12773648
410,rd3qQzjvap3nzCymuJ1Ni6cE6KWrPZ9V6,,12767803,,0.01,12767803
411,rngU5b6pZMi5vmfndHdBwaBwGqD8NXB7cp,,12759760,,0.01,12759760
412,rndF6YidXifPejSx5jsH2GYoBGRDoMnq2C,,12726254,,0.01,12726254
413,rLu9V8MXbAj8sgd6scu5D6UYbweH8GFzR1,,12715130,,0.01,12715130
414,rGtNaHtNbe2cW8RMhpfnukx57urs3VWZMC,,12693536,,0.01,12693536
415,rJPjGgsZs8yZz7tmkrStNeUXrfE7NzyzkN,,12686321,,0.01,12686321
416,raWGy3hgGx9m4jrzYVar9mA1GqL3fHQCvX,,12635088,,0.01,12635088
417,r9FNc9txxrB98DizMkhQBj3hgKQCbF1bGA,ZebPay (5),12611320,,0.01,12611320
418,rPBMDP7CGiKzMvPx6SsCGgeDsrsUyv1K1b,Yobit,12583233,,0.01,12583233
419,rME6KC5D26ZaVLWXbJ3QshVtfdBmLjVFny,,12554804,,0.01,12554804
420,rNU4eAowPuixS5ZCWaRL72UUeKgxcKExpK,Binance (10),12159307,,0.01,12159307
421,rGaGwBKuijGrkzEtA5MKvM6oRRu4pysKqa,,12105130,,0.01,12105130
422,rGfzA1tqSccP6uBW2UiX5tcAr9hh36xL1j,,12007202,,0.01,12007202
423,rnGBb3iUFiXZ8fHdjAhUvghiJXPMz86PxC,,12000567,,0.01,12000567
424,raehqZF9R53DyxBUQ5rQRAYE1yvJErFjBS,,12000050,,0.01,12000050
425,rGDhPiBmiB3NJPPg6WTPC5x1eNnXxh8xf4,,11885020,,0.01,11885020
426,r3XikyjEnE18tQeoMchVHmx3iVmxgu3xLv,,11880012,,0.01,11880012
427,rBXAyXMwp2WVPg13nKxUz8iCVn5RjihueQ,,11828294,,0.01,11828294
428,rPHqyK3Jdwx3WZaySZ9QZzQZWcrhS3Aqz5,,11676705,,0.01,11676705
429,rfo3WnTUZ6SwkKk3AdxKyg8qSX92mMcmYV,,11658731,,0.01,11658731
430,rM8LixnRS4W9kQZ58P22HrtQ24pn3GNCRc,,11558770,,0.01,11558770
431,rwckRcBkWqcwCvc5XdrfVY1YjBkQw6ifXa,,11558770,,0.01,11558770
432,rnkWBDzfEY323SQmHdvFo2KfzbbWdsLVLH,,11558770,,0.01,11558770
433,rnfCVf7kfyEKm2wpZ3Fh5GYXZ3PLyB8tJH,,11558770,,0.01,11558770
434,rKkjg2pfeQJ2Qgom2VWz8XQnNBEexAMYGd,,11558770,,0.01,11558770
435,rPn1XCReinNsuU3EezHyLmq8htYPy5fhLn,,11558770,,0.01,11558770
436,rPpDCZcPYXtXFPpYFn3eET7HDeDmf4qxxW,,11558770,,0.01,11558770
437,rsgCn3GtEsfMJetjDr4vsVaARk6QYp7VEm,,11558770,,0.01,11558770
438,rMW3X77XVv2uLjtC43csPivxHuptHzFJpv,,11558770,,0.01,11558770
439,rfDQxFL3WnhvTbzt56EK5yCugfbgw8UUD4,,11555950,,0.01,11555950
440,rJezx5QkvbUvUVRbecXjxZUPrdxH3t1fQj,,11555950,,0.01,11555950
441,rBFHd8PQjpgABnEK3w1sgfe4s9BkE5Y5YZ,,11555950,,0.01,11555950
442,rnyWwVpu1cb2tYHf8o8U3tM7vecFis2zMN,,11555950,,0.01,11555950
443,rDRYTqH96YAdKvxwMSjkLTuxZzNuG6dNms,,11538064,,0.01,11538064
444,rKaBkjJzj6gtfyjofyW8mCXJgfbdJTtkWT,,11519593,,0.01,11519593
445,rHVP5EptF8ZaQS7NYR9kmgREwgKmRYWdB4,,11513451,,0.01,11513451
446,rEawWFjycQHBNgTtmg4BM8h3aPbEjd7u3D,,11487170,,0.01,11487170
447,rUzTs7UQmS2kSpkNa3Y6nAMdQ9YGdcUHgc,,11478078,,0.01,11478078
448,rEfzibkDALpEWbqQAbMXEWtBpueddvxXJ6,,11441257,,0.01,11441257
449,r3WRE8QV8Mfg8E7VV3GET8JL75Enf9P2cA,,11402315,,0.01,11402315
450,rsbfd5ZYWqy6XXf6hndPbRjDAzfmWc1CeQ,Luno (2),11391985,,0.01,11391985
451,rfpfn3NEj3dUuJJ1cAj72dXvt2QSXmY2sM,,11326925,,0.01,11326925
452,rHQ5obSDmfFP6P4z9qCu3LY91tWF9nPrJc,,11302721,,0.01,11302721
453,rKC9ghnHhwLCCdhdbjvhHyUgTzcaqz4cKo,,11099615,,0.01,11099615
454,rhuCPEoLFYbpbwyhXioSumPKrnfCi3AXJZ,Coinone (3),11098079,,0.01,11098079
455,rhzXnyc2XzPSNfnJjTLTDszff8A7jCk7JC,,11051389,,0.01,11051389
456,rNQEy1qWsGn9DFGdJVJZXtKWXain8tvKYf,,11040842,,0.01,11040842
457,rGG9iYCcNgdsL5tQDYhmSFADFkez6kiEgS,,11040842,,0.01,11040842
458,rEDK3uWqEq1LjYNjAdmeUx3vJXdGi7WP54,,11014745,,0.01,11014745
459,r3PKgMieNvjDuTDfTfLLnCJDrZn98cEtL6,,11014745,,0.01,11014745
460,rKhRi8jwvoK9yVBcthP1mV4nj3cpv51h6B,,11014745,,0.01,11014745
461,rERknnrKR35fa9oaqSBgckpMRJusuGeLj3,,11014745,,0.01,11014745
462,rK4KRMwBRb53ZpQPC5b3Et8HGCU1JJKDQE,,11014745,,0.01,11014745
463,r9Tu9ESMp5Apomc7p4zY2QCJ4ge4tq98wA,,11009495,,0.01,11009495
464,raaNboKVQFtKmSQKYDQsETsyzCJvrPAwQk,,11002119,,0.01,11002119
465,rNKXCKKx3y6RkTkart277iMHxfgndrg99z,,11001028,,0.01,11001028
466,rD5bUpDgeKs1jNNscBHLtAXfXYaTjmYpap,,10996441,,0.01,10996441
467,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,~gatehub,10983134,,0.01,10983134
468,rKjG8mraQtGzQjeDUZ3kXapx4Ktbs1vBya,,10964950,,0.01,10964950
469,rJKB8ZimAZoT6oZDGYDUrxrLA8FftBNz9E,,10964950,,0.01,10964950
470,r3DUTjCQxxT1WABvkVxbXAD9QGzhWoaBX1,,10964950,,0.01,10964950
471,r3pN1ARxT3dhXUVW15LkepR2DmNHVpykec,,10964950,,0.01,10964950
472,rUxdiRtoM91vG6K56fSRKKcsx5pjwEQBHi,,10964950,,0.01,10964950
473,rpatPCXCAssjdUaYiqBNminQarU8pPg7SA,,10964950,,0.01,10964950
474,r9qSuq2D8KWeVmN2BCDxX8sFaDgDNSBfDr,,10964950,,0.01,10964950
475,rBhA1henTmhaAZyrxawVdra485zpGh3giV,,10964950,,0.01,10964950
476,r3uEFQh65kWbqhKVbV7ArKPnKJMMo3aKX5,,10964950,,0.01,10964950
477,rnJ6qMnEfVHtjnHg9A6WxRy84CnKucosa6,,10964950,,0.01,10964950
478,rLUv88Mufx4m4d59gAjDAoRkEKEXJ9B8HT,,10955502,,0.01,10955502
479,r9tqYVC2CVFGTuc7jaecLMeJPX1yeGanoK,,10955502,,0.01,10955502
480,rKnEv72gH6cHwTTReQ8MnMn3CoX331mWMK,,10955502,,0.01,10955502
481,rnCjDNLs5EfKYqZnvqPvxtsQ5gKFj92388,,10925789,,0.01,10925789
482,rfHJHTtMpWdN3aocBofNW3gHYF9PGy33qf,,10925789,,0.01,10925789
483,rDfuyS7wCn2JQMeypDP4GSbv1ezxXQe7iP,,10925789,,0.01,10925789
484,rDTgXYvTtV7KGC3sbW11HXeyq5mApiiw5Z,,10925789,,0.01,10925789
485,rUV8dXrSBkjTbLUVVsCXZf4Tt45vr8L6TM,,10917205,,0.01,10917205
486,rHBXf41ccuT38r54gMUwtmqm9EtsJ5aLm1,,10739346,,0.01,10739346
487,rhh7PFynCmX4ds9wX42tBXScR3ecgU1nUH,,10716893,,0.01,10716893
488,r4DymtkgUAh2wqRxVfdd3Xtswzim6eC6c5,Crypto.com (1),10618291,,0.01,10618291
489,rsEgzom7kpEBWFsB8p3EPf2q8qfvXgDYD7,,10617057,,0.01,10617057
490,rJiVXGCYvbTfb7mH7sW9fdajRkNtQQC3ex,,10448364,,0.01,10448364
491,rGkotQndPAutQqdh8CN24J3wLuwAspbbhE,,10441334,,0.01,10441334
492,r3pDoBEs2gzknZj29Did9HxCb5xvzx1o1p,,10435399,,0.01,10435399
493,rJDYSUs2PEH71TD2fdXHP1GCcUWxMzunya,,10142193,,0.01,10142193
494,raxpkdWADWpidmXkNcrbtjKiByMni5YiSX,,10077996,,0.01,10077996
495,raPEe9nr6a6Ygu1JTNvRb3W6P5SSfUcK55,~ymgtyo,10069509,,0.01,10069509
496,rJ2vdki8BuHCUwFpkbSaF5Uu7jSYzxvXx1,,10044930,,0.01,10044930
497,rLRiiaAHTgkXHRy6ggw5gpUMMXEJywMtfA,,10000445,,0.01,10000445
498,r4b8J3nk3zWqTwUud6tRKqjU5Devp1QUY,,10000193,,0.01,10000193
499,r3WjZU5LKLmjh8ff1q2RiaPLcUJeSU414x,,10000005,,0.01,10000005
500,rK9nVQ3p1xbwmB8UusBiD2wuxub2tEKx1r,,10000000,,0.01,10000000
501,rnA5THX8NYtFuvzeBscEq1sysh9vraYfjc,,10000000,,0.01,10000000
502,rnKSvC3HPFGbESmH9rPZ3AjpFCDNFGDqhH,,10000000,,0.01,10000000
503,rGtyAqLFh7gpiACsJtdY9FWDwaqgVBr5MH,,9999990,,0.01,9999990
504,rHE4w2rqcpeU17E4p3yer2RpvPeTpvRSmn,,9999978,,0.01,9999978
505,rfQ9EcLkU6WnNmkS3EwUkFeXeN47Rk8Cvi,Binance (18),9989647,,0.01,9989647
506,rJTEBWu7u1NcJAiMQ9iEa1dbsuPyhTiW23,,9983859,,0.01,9983859
507,rsM7KAW1wutm2qxeF2FUWb9yRmSPjjS2Ex,,9949465,,0.01,9949465
508,rNhuiRXWDghEoGsSJf4X6i47zqaiKQEa4r,,9921027,,0.01,9921027
509,rBkTmVpuFACdBRKELj7M376HTxN9uV1xEu,,9823410,,0.01,9823410
510,rKpm8SjxPV6GNeHhBLBq2JqjV9AaZ4iCQa,,9753938,,0.01,9753938
511,rp2diYfVtpbgEMyaoWnuaWgFCAkqCAEg28,Coinone (1),9584133,,0.01,9584133
512,rH4Bb3N3geEknahAqBcLDBWnRcjy6w13x5,,9443334,,0.01,9443334
513,rwSx1zqwwfsYm16wCyjaDLRuzZ7mnN3dV8,,9429626,,0.01,9429626
514,r3ZVNKgkkT3A7hbEZ8HxnNnLDCCmZiZECV,Binance US (3),9348895,,0.01,9348895
515,raENg56wUCSCE2v621fg4NCYdtgA4JFxoi,,9307221,,0.01,9307221
516,rDHnNucBD7HEitMZ8kk93Hoq3Se2wPaRRF,,9305750,,0.01,9305750
517,rwHAXP2D7nuae5ChgZdwMDBgdkdComQX8s,,9251880,,0.01,9251880
518,rJfXg5HMKKe55sT94i5AFGgsCgc3QU3v9n,,9229654,,0.01,9229654
519,rhkbZQTgkkMLr7ecMvCspcJbNKG6XRZxtm,,9199956,,0.01,9199956
520,rarG6FaeYhnzSKSS5EEPofo4gFsPn2bZKk,Binance (15),9045185,495,0.01,9045680
521,rf8XPJGTvxLwTHDfqQ78vtBQa28rp1YXcb,,9000000,,0.01,9000000
522,rGNXsYiyuUhr8JdzwG9DeomeNYQTwQQBse,,9000000,,0.01,9000000
523,rJctxLo5QgbJkwysSuooqMsk4duyTxELTs,,9000000,,0.01,9000000
524,rJZqnaNFC8DMASR8bioQvjMb8XenX4FKn4,,9000000,,0.01,9000000
525,rMMsyjMXf4fDhAv7tfoE7shGF5tVetqbGQ,,8917983,,0.01,8917983
526,rDMXrmr6doK4d5hU4LYUZBPH2dNPz8GPoP,,8900000,,0.01,8900000
527,rfJ2PQ24YDQNXCzunjrpfkgKEFTTPwv6Vf,,8895086,,0.01,8895086
528,rBNjfQRmVuDWxfGby6UtpUZQvFrYgydt2t,,8869031,,0.01,8869031
529,rPM5vQi3QZ4Beiqgx9cDvgo8Y8KXLz8jWj,,8783167,,0.01,8783167
530,rLUpiBeLhUyEzVtBkYE4S9t4zhdybSSARw,CoinDCX (2),8750330,,0.01,8750330
531,rBx5TaBapwnB87f5NfGShQ2iAXNyg7qz5S,,8634163,,0.01,8634163
532,rBViRdkr4Bo2qEVBHACEJFzKEDoHk9eSDj,,8614064,,0.01,8614064
533,rfwjBzermZyKCw6aXbqnwTfFMRjA3DTDZe,,8608381,,0.01,8608381
534,rGun3rrMv9eUmUa2pSHzg1Y2ReppwznB7f,,8572243,,0.01,8572243
535,rLjYDd1sLd8NURjtpjX9XXfVZhfFmC2cES,,8548481,,0.01,8548481
